,Recipe_id,Total_Grams,Num_comensales,Categoria
4370,55446,1384.0,,Recetas de Aperitivos y tapas
4371,55448,800.0,,Recetas de Aperitivos y tapas
4372,55451,250.0,,Recetas de Aperitivos y tapas
4373,55452,563.0,,Recetas de Arroces y cereales
4374,55453,197.0,,Recetas de Mariscos
4375,55454,334.0,,Recetas de Postres
4376,55455,805.0,,Recetas de Postres
4377,55457,1259.0,,Recetas de Verduras
4378,55459,400.0,,Cócteles y bebidas
4379,55460,880.0,,Recetas de Aves y caza
4380,55467,348.0,,Recetas de Postres
4381,55470,1113.0,,Recetas de Postres
4382,55471,1133.0,,Recetas de Verduras
4383,55473,588.0,,Recetas de Postres
4384,55474,935.0,,Recetas de Verduras
4385,55475,1067.0,,Recetas de Postres
4386,55476,1432.0,,Recetas de Aperitivos y tapas
4387,55482,534.0,,Recetas de Verduras
4388,55484,840.0,,Recetas de Verduras
4389,55487,1339.0,,Recetas de Mariscos
4390,55504,165.0,,Recetas de Huevos y lácteos
4391,55511,2189.0,,Recetas de Aperitivos y tapas
4392,55513,1355.0,,Recetas de Pan y bollería
4393,55515,1084.0,,Recetas de Aperitivos y tapas
4394,55519,2147.0,,Recetas de Sopas y cremas
4395,55520,250.0,,Recetas de Salsas
4396,55526,779.0,,Recetas de Huevos y lácteos
4397,55531,697.0,,Recetas de Pan y bollería
4398,55532,900.0,,Recetas de Aperitivos y tapas
4399,55534,627.009,,Recetas de Verduras
4400,55535,477.009,,Recetas de Salsas
4401,55536,1968.0,,Recetas de Arroces y cereales
4402,55538,3200.0,,Recetas de Aves y caza
4403,55540,1624.0,,Recetas de Salsas
4404,55541,747.0,,Recetas de Salsas
4405,55543,530.0,,Recetas de Postres
4406,55544,307.0,,Recetas de Pescado
4407,55546,5560.0,,Recetas de Aves y caza
4408,55548,254.5,,Recetas de Carne
4409,55554,495.0,,Recetas de Pan y bollería
4410,55559,1254.0,,Recetas de Aves y caza
4411,55567,405.0,,Recetas de Postres
4412,55572,1202.0,,Recetas de Sopas y cremas
4413,55574,114.0,,Recetas de Aperitivos y tapas
4414,55576,364.0,,Recetas de Postres
4415,55577,194.0,,Recetas de Salsas
4416,55578,2749.0,,Recetas de Verduras
4417,55583,1312.0,,Recetas de Postres
4418,55584,929.5,,Recetas de Verduras
4419,55587,804.0,,Recetas de Huevos y lácteos
4420,55589,4104.0,,Recetas de Verduras
4421,55591,956.5,,Recetas de Aves y caza
4422,55593,515.0,,Recetas de Postres
4423,55594,1276.5,,Recetas de Legumbres
4424,55595,355.0,,Recetas de Pan y bollería
4425,55597,453.0,,Recetas de Pasta
4426,55599,261.0,,Recetas de Salsas
4427,55601,754.0,,Recetas de Aperitivos y tapas
4428,55607,1504.0,,Recetas de Sopas y cremas
4429,55609,1372.0,,Recetas de Verduras
4430,55613,654.0,,Recetas de Verduras
4431,55621,2304.0,,Recetas de Huevos y lácteos
4432,55624,1773.0,,Recetas de Carne
4433,55626,705.0,,Recetas de Aves y caza
4434,55627,284.0,,Recetas de Aperitivos y tapas
4435,55628,1250.0,,Recetas de Aperitivos y tapas
4436,55629,503.0,,Recetas de Salsas
4437,55631,580.0,,Recetas de Verduras
4438,55632,260.0,,Recetas de Aves y caza
4439,55634,423.0,,Recetas de Mariscos
4440,55636,425.0,,Recetas de Pan y bollería
4441,55639,245.0,,Recetas de Ensaladas
4442,55642,812.0,,Recetas de Postres
4443,55644,263.0,,Recetas de Postres
4444,55647,1278.0,,Recetas de Postres
4445,55650,292.0,,Recetas de Postres
4446,55652,269.0,,Recetas de Aves y caza
4447,55653,995.0,,Recetas de Verduras
4448,55655,133.0,,Recetas de Huevos y lácteos
4449,55656,701.0,,Recetas de Pescado
4450,55662,200.0,,Recetas de Postres
4451,55663,1273.0,,Recetas de Aperitivos y tapas
4452,55665,638.0,,Recetas de Legumbres
4453,55666,22.0,,Recetas de Verduras
4454,55669,387.0,,Recetas de Aperitivos y tapas
4455,55672,1527.0,,Recetas de Huevos y lácteos
4456,55673,1404.0,,Recetas de Aperitivos y tapas
4457,55674,253.5,,Recetas de Arroces y cereales
4458,55675,1260.0,,Recetas de Postres
4459,55676,764.0,,Recetas de Pescado
4460,55683,1432.0,,Recetas de Verduras
4461,55687,467.0,,Recetas de Pan y bollería
4462,55689,527.0,,Recetas de Sopas y cremas
4463,55694,1217.0,,Recetas de Pasta
4464,55695,2802.0,,Recetas de Pescado
4465,55696,983.0,,Recetas de Carne
4466,55702,1752.0,,Recetas de Aves y caza
4467,55703,785.0,,Recetas de Aperitivos y tapas
4468,55711,2833.0,,Recetas de Aperitivos y tapas
4469,55714,495.0,,Cócteles y bebidas
4470,55716,1368.0,,Recetas de Postres
4471,55720,1569.0,,Recetas de Arroces y cereales
4472,55721,693.0,,Recetas de Huevos y lácteos
4473,55735,927.0,,Recetas de Aperitivos y tapas
4474,55736,2746.0,,Recetas de Postres
4475,55737,538.0,,Recetas de Aves y caza
4476,55740,1452.0,,Recetas de Pan y bollería
4477,55741,430.0,,Recetas de Aperitivos y tapas
4478,55744,943.0,,Recetas de Pescado
4479,55748,2214.5,,Recetas de Legumbres
4480,55754,2250.0,,Recetas de Postres
4481,55755,858.0,,Recetas de Verduras
4482,55760,1075.0,,Recetas de Verduras
4483,55762,429.0,,Recetas de Ensaladas
4484,55763,841.0,,Recetas de Pan y bollería
4485,55765,1225.0,,Recetas de Postres
4486,55772,2446.0,,Recetas de Huevos y lácteos
4487,55775,185.0,,Recetas de Aperitivos y tapas
4488,55778,1570.0,,Recetas de Pescado
4489,55788,585.0,,Recetas de Verduras
4490,55789,732.0,,Recetas de Verduras
4491,55802,1666.0,,Recetas de Arroces y cereales
4492,55806,1187.0,,Recetas de Aves y caza
4493,55811,235.0,,Recetas de Aves y caza
4494,55812,863.0,,Recetas de Huevos y lácteos
4495,55815,1844.5,,Recetas de Verduras
4496,55817,823.0,,Recetas de Postres
4497,55821,1552.0,,Recetas de Postres
4498,55822,308.0,,Recetas de Postres
4499,55823,932.0,,Recetas de Aves y caza
4500,55827,1527.0,,Recetas de Postres
4501,55831,1150.0,,Recetas de Ensaladas
4502,55832,139.0,,Recetas de Aves y caza
4503,55842,378.0,,Recetas de Postres
4504,55843,1745.5,,Recetas de Verduras
4505,55845,980.0,,Recetas de Carne
4506,55847,1014.0,,Recetas de Arroces y cereales
4507,55849,685.0,,Recetas de Pescado
4508,55850,497.0,,Recetas de Huevos y lácteos
4509,55851,548.0,,Recetas de Salsas
4510,55852,811.0,,Recetas de Postres
4511,55853,380.0,,Cócteles y bebidas
4512,55855,385.0,,Recetas de Aperitivos y tapas
4513,55859,1240.0,,Recetas de Postres
4514,55861,345.0,,Recetas de Mariscos
4515,55862,1263.5,,Recetas de Carne
4516,55863,2018.0,,Recetas de Aves y caza
4517,55864,2621.0,,Recetas de Verduras
4518,55865,1844.0,,Recetas de Pasta
4519,55866,670.0,,Recetas de Verduras
4520,55869,311.0,,Recetas de Aves y caza
4521,55871,52.0,,Recetas de Verduras
4522,55873,505.0,,Recetas de Pan y bollería
4523,55875,1057.0,,Recetas de Postres
4524,55876,1194.0,,Recetas de Pescado
4525,55878,1681.5,,Recetas de Mariscos
4526,55879,1522.0,,Recetas de Postres
4527,55881,982.0,,Recetas de Aperitivos y tapas
4528,55882,1569.0,,Recetas de Pescado
4529,55883,801.0,,Recetas de Verduras
4530,55884,902.0,,Recetas de Aves y caza
4531,55885,562.0,,Recetas de Postres
4532,55889,2113.0,,Recetas de Huevos y lácteos
4533,55903,1592.0,,Recetas de Verduras
4534,55904,1633.0,,Recetas de Legumbres
4535,55909,966.0,,Recetas de Postres
4536,55913,3314.0,,Recetas de Pan y bollería
4537,55916,1059.0,,Recetas de Pan y bollería
4538,55924,1789.0,,Recetas de Verduras
4539,55925,1126.0,,Recetas de Pan y bollería
4540,55932,564.0,,Recetas de Huevos y lácteos
4541,55933,2307.0,,Recetas de Postres
4542,55941,1025.0,,Recetas de Verduras
4543,55944,265.0,,Recetas de Verduras
4544,55949,412.0,,Recetas de Aves y caza
4545,55956,285.0,,Recetas de Salsas
4546,55957,1291.0,,Recetas de Verduras
4547,55958,309.0,,Recetas de Mariscos
4548,55960,975.5,,Recetas de Huevos y lácteos
4549,55961,1904.0,,Recetas de Arroces y cereales
4550,55965,666.0,,Recetas de Huevos y lácteos
4551,55975,1184.0,,Recetas de Pescado
4552,55977,2080.0,,Recetas de Arroces y cereales
4553,55978,2240.0,,Recetas de Postres
4554,55980,920.0,,Recetas de Postres
4555,55986,80.0,,Recetas de Aperitivos y tapas
4556,55987,455.0,,Recetas de Verduras
4557,55988,852.0,,Recetas de Ensaladas
4558,56015,536.0,,Recetas de Pescado
4559,56016,290.0,,Recetas de Pescado
4560,56019,853.0,,Recetas de Verduras
4561,56021,1416.0,,Recetas de Carne
4562,56024,395.0,,Recetas de Aperitivos y tapas
4563,56027,1247.0,,Recetas de Pasta
4564,56028,731.5,,Recetas de Pescado
4565,56039,126.0,,Recetas de Aperitivos y tapas
4566,56044,390.0,,Recetas de Carne
4567,56051,311.0,,Recetas de Postres
4568,56054,1150.0,,Recetas de Postres
4569,56056,1172.0,,Recetas de Salsas
4570,56057,607.0,,Recetas de Ensaladas
4571,56061,974.0,,Recetas de Aves y caza
4572,56062,1363.0,,Recetas de Aves y caza
4573,56063,598.0,,Recetas de Aperitivos y tapas
4574,56073,882.0,,Recetas de Verduras
4575,56074,409.0,,Recetas de Verduras
4576,56079,590.0,,Recetas de Aves y caza
4577,56080,632.0,,Recetas de Verduras
4578,56081,483.0,,Recetas de Salsas
4579,56086,447.0,,Recetas de Aves y caza
4580,56088,710.012,,Recetas de Salsas
4581,56092,806.0,,Recetas de Postres
4582,56093,398.0,,Recetas de Pescado
4583,56098,215.0,,Recetas de Pan y bollería
4584,56099,760.0,,Recetas de Ensaladas
4585,56102,206.5,,Recetas de Arroces y cereales
4586,56116,713.0,,Recetas de Aves y caza
4587,56122,453.0,,Recetas de Salsas
4588,56125,361.0,,Recetas de Verduras
4589,56127,1126.0,,Recetas de Aperitivos y tapas
4590,56130,1034.0,,Recetas de Sopas y cremas
4591,56131,1120.0,,Recetas de Pescado
4592,56132,1805.0,,Recetas de Sopas y cremas
4593,56133,753.0,,Recetas de Verduras
4594,56134,747.0,,Recetas de Postres
4595,56141,1370.0,,Recetas de Pasta
4596,56142,817.0,,Recetas de Legumbres
4597,56144,1318.0,,Recetas de Verduras
4598,56146,766.0,,Recetas de Verduras
4599,56150,522.0,,Recetas de Aperitivos y tapas
4600,56156,1794.0,,Recetas de Sopas y cremas
4601,56157,936.0,,Recetas de Ensaladas
4602,56159,653.0,,Recetas de Aves y caza
4603,56161,375.0,,Recetas de Aperitivos y tapas
4604,56162,1058.0,,Recetas de Aperitivos y tapas
4605,56165,847.0,,Recetas de Verduras
4606,56174,17.0,,Recetas de Aperitivos y tapas
4607,56176,489.0,,Recetas de Postres
4608,56178,1649.0,,Recetas de Verduras
4609,56180,1158.0,,Recetas de Pan y bollería
4610,56183,354.0,,Recetas de Carne
4611,56185,1215.0,,Recetas de Arroces y cereales
4612,56186,1397.0,,Recetas de Aperitivos y tapas
4613,56187,1247.0,,Recetas de Aperitivos y tapas
4614,56192,1161.0,,Recetas de Arroces y cereales
4615,56198,199.0,,Recetas de Huevos y lácteos
4616,56199,570.0,,Recetas de Pan y bollería
4617,56205,2532.0,,Recetas de Verduras
4618,56215,386.5,,Recetas de Pescado
4619,56216,1432.0,,Recetas de Verduras
4620,56219,1003.0,,Recetas de Pescado
4621,56224,547.503,,Recetas de Postres
4622,56228,384.0,,Recetas de Postres
4623,56229,608.0,,Recetas de Verduras
4624,56244,1985.0,,Recetas de Verduras
4625,56246,1000.0,,Recetas de Postres
4626,56248,914.0,,Recetas de Ensaladas
4627,56251,752.0,,Recetas de Salsas
4628,56254,535.0,,Recetas de Postres
4629,56269,299.0,,Recetas de Aperitivos y tapas
4630,56271,647.5,,Recetas de Legumbres
4631,56277,542.0,,Recetas de Salsas
4632,56280,1445.0,,Recetas de Arroces y cereales
4633,56285,422.0,,Recetas de Ensaladas
4634,56292,2587.0,,Recetas de Aves y caza
4635,56296,370.0,,Recetas de Ensaladas
4636,56299,207.0,,Recetas de Postres
4637,56300,481.0,,Recetas de Verduras
4638,56303,745.0,,Recetas de Carne
4639,56304,450.0,,Recetas de Verduras
4640,56306,902.0,,Recetas de Arroces y cereales
4641,56309,672.0,,Recetas de Aves y caza
4642,56310,501.0,,Recetas de Aperitivos y tapas
4643,56312,234.0,,Recetas de Salsas
4644,56314,501.0,,Recetas de Arroces y cereales
4645,56321,1767.0,,Recetas de Aperitivos y tapas
4646,56327,562.0,,Recetas de Carne
4647,56331,1063.0,,Recetas de Postres
4648,56333,662.0,,Recetas de Huevos y lácteos
4649,56337,1658.0,,Recetas de Postres
4650,56341,1403.0,,Recetas de Ensaladas
4651,56344,696.0,,Recetas de Postres
4652,56345,738.0,,Recetas de Sopas y cremas
4653,56353,1617.0,,Recetas de Arroces y cereales
4654,56360,1238.0,,Recetas de Postres
4655,56364,1800.0,,Recetas de Verduras
4656,56367,770.0,,Recetas de Legumbres
4657,56369,1540.0,,Recetas de Pan y bollería
4658,56372,853.0,,Recetas de Huevos y lácteos
4659,56378,1265.0,,Recetas de Aves y caza
4660,56382,1998.0,,Recetas de Carne
4661,56392,1541.0,,Recetas de Verduras
4662,56397,518.0,,Recetas de Verduras
4663,56398,659.0,,Recetas de Ensaladas
4664,56401,1011.0,,Recetas de Mariscos
4665,56406,257.66667,,Recetas de Aperitivos y tapas
4666,56418,852.0,,Recetas de Arroces y cereales
4667,56430,5801.0,,Recetas de Aves y caza
4668,56431,351.0,,Recetas de Aperitivos y tapas
4669,56433,362.003,,Recetas de Postres
4670,56441,574.0,,Recetas de Legumbres
4671,56443,938.0,,Recetas de Ensaladas
4672,56448,155.0,,Recetas de Salsas
4673,56450,232.0,,Recetas de Aves y caza
4674,56463,915.0,,Recetas de Verduras
4675,56464,353.0,,Recetas de Verduras
4676,56466,880.0,,Recetas de Sopas y cremas
4677,56467,755.0,,Recetas de Sopas y cremas
4678,56469,959.0,,Recetas de Aves y caza
4679,56471,137.0,,Recetas de Verduras
4680,56481,1267.0,,Recetas de Pan y bollería
4681,56483,1018.0,,Recetas de Sopas y cremas
4682,56486,239.0,,Recetas de Pan y bollería
4683,56487,358.5,,Recetas de Arroces y cereales
4684,56488,513.0,,Recetas de Pescado
4685,56495,639.0,,Recetas de Huevos y lácteos
4686,56496,608.0,,Cócteles y bebidas
4687,56503,367.0,,Recetas de Salsas
4688,56507,1117.0,,Recetas de Postres
4689,56509,778.0,,Recetas de Pescado
4690,56510,249.0,,Recetas de Huevos y lácteos
4691,56513,1055.0,,Recetas de Mariscos
4692,56517,280.0,,Recetas de Postres
4693,56518,235.0,,Recetas de Mariscos
4694,56519,1353.0,,Recetas de Verduras
4695,56533,815.0,,Recetas de Verduras
4696,56535,1190.0,,Recetas de Ensaladas
4697,56565,571.0,,Recetas de Postres
4698,56570,2125.5,,Recetas de Guisos y Potajes
4699,56574,850.0,,Recetas de Postres
4700,56575,715.0,,Recetas de Pasta
4701,56578,433.0,,Recetas de Aves y caza
4702,56579,1472.0,,Recetas de Ensaladas
4703,56581,1594.0,,Cócteles y bebidas
4704,56582,1378.0,,Recetas de Huevos y lácteos
4705,56585,379.0,,Recetas de Ensaladas
4706,56587,1212.5,,Recetas de Aves y caza
4707,56588,1201.0,,Recetas de Verduras
4708,56590,1354.0,,Recetas de Verduras
4709,56595,260.0,,Recetas de Mariscos
4710,56597,1130.0,,Recetas de Postres
4711,56605,795.0,,Recetas de Sopas y cremas
4712,56606,946.0,,Recetas de Ensaladas
4713,56607,1581.0,,Recetas de Arroces y cereales
4714,56608,601.0,,Recetas de Aves y caza
4715,56610,651.5,,Recetas de Postres
4716,56611,1654.0,,Recetas de Aperitivos y tapas
4717,56613,372.0,,Recetas de Aves y caza
4718,56616,472.0,,Recetas de Mariscos
4719,56620,1030.5,,Recetas de Guisos y Potajes
4720,56629,1137.0,,Recetas de Ensaladas
4721,56630,1041.0,,Recetas de Salsas
4722,56642,581.0,,Recetas de Ensaladas
4723,56644,700.0,,Recetas de Mariscos
4724,56647,121.5,,Recetas de Verduras
4725,56651,1585.0,,Recetas de Ensaladas
4726,56656,355.0,,Recetas de Arroces y cereales
4727,56657,1089.0,,Recetas de Salsas
4728,56659,2135.0,,Recetas de Guisos y Potajes
4729,56665,1427.0,,Recetas de Verduras
4730,56667,134.0,,Recetas de Postres
4731,56670,1007.0,,Recetas de Aves y caza
4732,56674,790.0,,Recetas de Verduras
4733,56679,720.0,,Recetas de Carne
4734,56682,494.0,,Recetas de Postres
4735,56690,1195.5,,Recetas de Postres
4736,56702,2438.0,,Recetas de Pasta
4737,56703,1535.0,,Recetas de Ensaladas
4738,56711,3244.0,,Recetas de Carne
4739,56719,575.0,,Recetas de Pescado
4740,56720,361.0,,Recetas de Pescado
4741,56722,430.0,,Cócteles y bebidas
4742,56723,182.0,,Recetas de Salsas
4743,56724,735.0,,Recetas de Aperitivos y tapas
4744,56725,666.0,,Recetas de Aves y caza
4745,56731,400.012,,Recetas de Pescado
4746,56732,494.0,,Recetas de Postres
4747,56733,1265.0,,Recetas de Arroces y cereales
4748,56735,1240.0,,Recetas de Aperitivos y tapas
4749,56744,1149.0,,Recetas de Verduras
4750,56765,351.0,,Recetas de Aperitivos y tapas
4751,56770,473.0,,Recetas de Pan y bollería
4752,56775,670.0,,Recetas de Legumbres
4753,56782,311.0,,Recetas de Ensaladas
4754,56790,750.0,,Recetas de Sopas y cremas
4755,56794,2192.0,,Recetas de Verduras
4756,56799,750.5,,Recetas de Sopas y cremas
4757,56800,315.0,,Recetas de Aperitivos y tapas
4758,56802,518.0,,Recetas de Pan y bollería
4759,56813,332.0,,Recetas de Verduras
4760,56820,677.0,,Recetas de Verduras
4761,56830,1451.0,,Recetas de Verduras
4762,56831,528.0,,Recetas de Pescado
4763,56832,2236.0,,Recetas de Aperitivos y tapas
4764,56834,1124.5,,Recetas de Legumbres
4765,56835,1135.0,,Recetas de Mariscos
4766,56837,402.0,,Recetas de Pescado
4767,56838,726.0,,Recetas de Verduras
4768,56841,2029.0,,Recetas de Aperitivos y tapas
4769,56842,671.0,,Recetas de Verduras
4770,56846,370.0,,Recetas de Pan y bollería
4771,56848,1261.0,,Recetas de Verduras
4772,56852,550.0,,Recetas de Aperitivos y tapas
4773,56860,259.0,,Recetas de Postres
4774,56865,1013.0,,Recetas de Aperitivos y tapas
4775,56866,903.0,,Recetas de Carne
4776,56868,1453.5,,Recetas de Salsas
4777,56871,586.0,,Recetas de Legumbres
4778,56872,303.0,,Recetas de Postres
4779,56876,415.0,,Recetas de Huevos y lácteos
4780,56883,325.5,,Recetas de Postres
4781,56884,1304.0,,Recetas de Aperitivos y tapas
4782,56889,2532.5,,Recetas de Legumbres
4783,56895,160.0,,Recetas de Postres
4784,56899,1092.0,,Recetas de Sopas y cremas
4785,56902,891.0,,Recetas de Carne
4786,56904,212.0,,Recetas de Pan y bollería
4787,56910,2018.0,,Recetas de Postres
4788,56911,1133.0,,Recetas de Aperitivos y tapas
4789,56923,1025.0,,Recetas de Pescado
4790,56925,933.0,,Recetas de Verduras
4791,56927,762.0,,Recetas de Huevos y lácteos
4792,56936,1592.0,,Recetas de Aves y caza
4793,56938,257.0,,Recetas de Ensaladas
4794,56939,684.0,,Recetas de Aperitivos y tapas
4795,56942,826.0,,Recetas de Verduras
4796,56945,2205.0,,Recetas de Carne
4797,56949,592.0,,Recetas de Aperitivos y tapas
4798,56952,1284.0,,Recetas de Huevos y lácteos
4799,56955,1334.0,,Recetas de Mariscos
4800,56957,360.0,,Recetas de Aperitivos y tapas
4801,56964,640.0,,Recetas de Aperitivos y tapas
4802,56970,776.0,,Recetas de Verduras
4803,56971,971.0,,Recetas de Verduras
4804,56973,490.0,,Recetas de Verduras
4805,56980,631.0,,Recetas de Verduras
4806,56983,2252.0,,Recetas de Verduras
4807,56984,2347.5,,Recetas de Verduras
4808,56985,2640.0,,Recetas de Salsas
4809,56987,557.5,,Recetas de Postres
4810,56989,842.0,,Recetas de Carne
4811,56991,502.0,,Recetas de Carne
4812,56993,810.015,,Recetas de Aperitivos y tapas
4813,56994,569.0,,Recetas de Verduras
4814,56995,551.0,,Recetas de Aperitivos y tapas
4815,56999,1322.0,,Recetas de Sopas y cremas
4816,57004,785.0,,Recetas de Ensaladas
4817,57008,4412.5,,Recetas de Pescado
4818,57012,503.0,,Recetas de Pescado
4819,57018,664.0,,Recetas de Pescado
4820,57020,823.0,,Recetas de Aperitivos y tapas
4821,57021,883.0,,Recetas de Arroces y cereales
4822,57023,424.0,,Recetas de Postres
4823,57024,447.0,,Recetas de Huevos y lácteos
4824,57025,489.0,,Recetas de Pescado
4825,57026,623.0,,Recetas de Pan y bollería
4826,57027,362.0,,Recetas de Huevos y lácteos
4827,57030,805.0,,Recetas de Ensaladas
4828,57031,885.0,,Recetas de Postres
4829,57034,499.0,,Recetas de Postres
4830,57048,592.0,,Recetas de Aperitivos y tapas
4831,57051,1497.0,,Recetas de Verduras
4832,57052,427.0,,Recetas de Arroces y cereales
4833,57053,723.0,,Recetas de Huevos y lácteos
4834,57054,2057.0,,Recetas de Carne
4835,57057,700.0,,Recetas de Pan y bollería
4836,57068,396.0,,Recetas de Huevos y lácteos
4837,57069,780.0,,Recetas de Ensaladas
4838,57075,421.0,,Recetas de Arroces y cereales
4839,57077,2407.0,,Recetas de Huevos y lácteos
4840,57078,360.0,,Recetas de Pan y bollería
4841,57083,1815.0,,Recetas de Aperitivos y tapas
4842,57097,711.0,,Recetas de Legumbres
4843,57098,758.0,,Recetas de Pescado
4844,57099,1442.0,,Recetas de Aperitivos y tapas
4845,57100,1128.0,,Recetas de Pescado
4846,57102,623.0,,Recetas de Mariscos
4847,57103,751.0,,Recetas de Pescado
4848,57106,184.0,,Recetas de Aperitivos y tapas
4849,57107,570.0,,Recetas de Mariscos
4850,57108,220.0,,Recetas de Aperitivos y tapas
4851,57112,396.0,,Recetas de Huevos y lácteos
4852,57114,1155.0,,Recetas de Verduras
4853,57123,1727.0,,Recetas de Aperitivos y tapas
4854,57127,2069.0,,Recetas de Mariscos
4855,57130,258.0,,Recetas de Huevos y lácteos
4856,57133,680.0,,Recetas de Pan y bollería
4857,57148,720.0,,Recetas de Postres
4858,57155,1182.5,,Recetas de Aves y caza
4859,57163,457.0,,Recetas de Pan y bollería
4860,57171,144.0,,Recetas de Pescado
4861,57176,1570.5,,Recetas de Verduras
4862,57179,837.0,,Recetas de Arroces y cereales
