Recipe_id,alcohol,energia,grasa,proteina,agua,fibra,carbohidratos,ácido graso 22:6 n-3 (ácido docosahexaenóico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),colesterol,ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),ácido graso 20:5 (ácido eicosapentaenóico),Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc),Total_Grams
20867,10.05,2465.09952,218.625504,68.529947,530.31164,1.556237,42.42452,0.02,121.895144,23.320235,61.042265,0.048,0.665875,25.393423,8.883708,84.381589,0.52025,17.079341,5.109396,0.176,0.0,0.00013,1e-06,0.012764,8.4e-05,0.021196,0.001141,0.000931,8e-06,0.000896,0.058808,0.304547,0.007731,1.344971,0.073354,4.379062,0.878437,4.2e-05,6e-05,0.011965,889.98968
20884,0.0,2715.106265,178.527166,45.110821,451.325886,28.470799,216.048053,0.0,130.893515,20.594945,25.243658,0.0,0.048866,16.906459,4.253601,113.428821,0.0,15.812272,0.818614,0.0,0.0,0.001828,0.0,0.045868,0.000239,0.012028,0.000834,0.001001,0.0,0.002005,0.141999,0.4596,0.016926,2.487226,0.345164,7.901011,0.831083,0.000153,2.6e-05,0.005679,953.76217
20895,7.15,1067.869385,96.997304,28.677084,251.058338,1.7,9.674998,0.136667,61.971058,10.295631,20.802817,0.01,0.132533,14.259386,5.580607,57.198558,0.12,8.982483,0.743981,0.776667,0.108333,2.2e-05,0.0,0.011194,1.1e-05,0.013003,0.000406,0.001203,3e-06,0.000644,0.004125,0.03445,0.002986,0.79825,0.042833,1.270517,0.317333,4e-06,2.4e-05,0.003228,395.33064
20962,24.55,603.8775,31.84175,25.96525,530.03925,6.25,10.75,0.1025,12.701898,4.899455,10.921142,0.0075,0.095,6.11875,3.2175,8.4925,0.094505,3.745,0.25,0.5825,0.08125,2.2e-05,1e-06,0.00038,6.5e-05,0.021226,0.001328,0.001138,3e-06,0.000713,0.01,0.05354,0.006421,1.873017,0.085212,0.991625,0.536445,8e-06,4.1e-05,0.002636,629.25
20974,11.5,487.352871,31.007785,17.288017,495.42909,11.129979,14.914318,0.05125,18.010786,4.16837,7.108835,0.00375,0.049,4.619375,1.93875,15.97625,0.045,2.8925,0.23,0.29125,0.040625,1.4e-05,0.0,0.003562,0.000224,0.006588,0.000238,0.000715,1e-06,0.000782,0.199203,0.247867,0.004047,1.322899,0.085554,4.295195,0.294649,6.4e-05,1.4e-05,0.002211,594.07491
20981,0.0,2511.494756,247.564007,46.778665,237.51251,11.858699,29.991994,0.205,105.016674,27.964302,95.209292,0.015,0.19,12.2375,6.435,16.985,0.354375,7.49,0.5,1.165,0.1625,0.000489,0.0,0.003884,1e-05,0.022103,0.000778,0.001951,5e-06,0.00122,0.000766,0.800212,0.051399,1.441528,0.180247,5.588535,0.540844,5.7e-05,3.6e-05,0.005406,583.70379
20983,8.58,683.835774,49.064712,25.479739,563.27854,6.974742,19.29442,0.0856,19.366407,9.249067,16.313152,0.011,0.1546,6.0125,3.2156,9.71,0.0952,5.9614,0.2647,0.475,0.0654,0.000145,0.0,0.002065,5.2e-05,0.011043,0.000418,0.000872,2e-06,0.000937,0.013201,0.201083,0.010727,0.945246,0.124865,4.6719,0.365052,6.5e-05,2.1e-05,0.00404,683.79112
20993,0.0,3030.828467,260.149369,170.501597,620.576407,3.215667,6.078801,0.836924,108.998735,38.590667,86.156338,0.061238,0.775686,49.960286,26.271251,69.342223,0.75811,30.578349,2.041278,4.756178,0.663415,3.9e-05,0.0,0.001648,4.1e-05,0.077936,0.002076,0.007161,2e-05,0.00345,0.001155,0.182148,0.016257,3.891157,0.227429,11.061109,1.758197,5.1e-05,0.000143,0.018696,1066.63914
20995,0.0,376.2275,30.31975,22.3155,77.7285,0.98,3.90625,0.1025,12.025,4.3875,9.2875,0.0075,0.095,6.11875,3.2175,8.4925,0.09,3.745,0.25,0.5825,0.08125,2.3e-05,0.0,4.2e-05,8e-06,0.009915,0.000279,0.000932,2e-06,0.000414,0.00398,0.092635,0.007399,0.62778,0.053162,0.964857,0.256035,0.0,1.8e-05,0.002262,135.25
20996,0.0,400.638148,2.185793,16.183061,1263.425591,31.353457,77.953932,0.0,0.28792,0.721947,0.441238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002756,0.0,0.006213,0.000219,0.00649,0.000535,0.000599,0.0,0.002282,0.105138,0.544974,0.011118,2.791485,0.104081,0.30535,0.441952,0.000107,1.9e-05,0.003807,1396.34777
21002,56.103999,1771.306582,120.3679,69.862625,376.448975,1.977,6.719325,0.328,46.77975,15.28645,47.0141,0.024,0.304,19.58,10.296,27.176,0.341,11.984,0.8,1.864,0.26,0.000257,6e-06,0.000907,2e-05,0.030874,0.000871,0.002861,8e-06,0.001366,0.00522,0.086865,0.007627,1.625993,0.120537,7.325142,0.742443,5.7e-05,5.8e-05,0.007733,641.80486
21009,0.0,2522.015,201.26035,34.452188,196.718,11.904,145.4685,0.0,128.48135,21.4545,48.41975,0.0,0.0125,13.0,2.75,97.75,0.057,8.5,0.875,0.0,0.0,0.00011,0.0,0.023605,8.6e-05,0.006487,0.000178,0.000377,0.0,0.000789,0.11463,0.184282,0.005873,0.57132,0.114398,6.174442,0.465033,8.2e-05,8.5e-05,0.002325,613.9185
21014,0.0,1849.822159,173.284052,72.947767,222.698343,0.564979,3.228318,0.1148,102.55063,21.846105,43.155151,0.0394,0.475575,27.046603,9.545138,86.941569,0.577575,18.508101,1.154156,0.7143,0.091,0.000188,2e-06,0.013383,5.6e-05,0.024229,0.000964,0.001634,6e-06,0.000839,0.000453,0.098852,0.006809,0.904824,0.082254,6.493795,0.789939,9.1e-05,5.8e-05,0.005608,484.82793
21016,0.0,1014.569287,100.459442,5.443594,414.332753,6.777,24.19625,0.0,70.173819,12.683485,17.29839,0.0,0.009875,13.825423,2.715708,68.297589,0.0,11.139341,0.681396,0.0,0.0,0.00169,0.0,0.015903,5e-05,0.004956,0.000135,4.9e-05,0.0,0.001402,0.364815,0.042473,0.002102,0.825535,0.064267,0.413303,0.120785,3e-06,1e-06,0.000925,551.50302
21021,0.0,3376.777978,280.910808,212.078654,893.001936,2.753855,4.139997,0.672462,119.96337,36.366227,97.82465,0.167619,2.504843,54.105143,29.573626,75.124112,1.30693,27.851174,1.880639,3.535089,0.471708,0.000528,2e-06,0.003186,0.000225,0.092077,0.003107,0.005399,2.2e-05,0.003923,0.0809,0.339339,0.027846,4.504242,0.269386,12.255028,2.045361,0.0001,0.000229,0.030886,1402.23889
21028,0.0,1618.92,141.63325,43.70875,407.0575,8.01625,50.63325,0.025,55.286025,35.308075,44.356975,0.09,1.402525,28.62725,15.128,49.68675,0.302,36.52825,1.90425,0.1275,0.01875,0.000164,3e-06,0.004751,9.7e-05,0.008193,0.000491,0.000635,1e-06,0.001497,0.049528,0.223068,0.048625,2.223648,0.17041,1.913985,0.494183,3.1e-05,4.6e-05,0.003046,650.5
21032,0.0429,2059.197771,158.579866,60.05862,287.568057,7.115578,99.296932,0.205,82.128317,16.088495,51.691695,0.01775,0.207166,18.771403,7.813807,63.112475,0.316599,11.63145,0.911348,1.165,0.1625,0.001079,9e-06,0.012996,7.1e-05,0.021578,0.000782,0.001984,5e-06,0.001258,0.006108,0.120528,0.006644,1.40819,0.113736,5.9774,0.67105,7.9e-05,5e-05,0.005883,625.14758
21044,0.0,3657.371529,220.259337,117.247523,1037.629021,15.085255,299.586651,0.418462,119.769505,31.509251,55.678062,0.030619,0.397718,38.805566,15.851334,102.9687,0.36743,26.428515,1.702035,2.378089,0.331708,0.00053,0.0,0.014696,0.000184,0.054642,0.001424,0.004339,1e-05,0.004808,0.235046,0.181996,0.013586,5.851683,0.313661,7.754328,1.459283,8.7e-05,0.000105,0.012089,1700.25263
21046,170.0,4651.54,236.2116,234.7545,2786.8018,2.279,100.754,0.82,96.32225,35.65562,74.4558,0.06,0.76,48.95,25.74,67.94,0.76,29.96,2.0,4.66,0.65,0.000432,0.0,0.000942,9.9e-05,0.079441,0.005347,0.008109,2.4e-05,0.003888,0.02222,2.399906,0.021441,7.52248,0.431112,8.51642,3.53551,0.000321,0.000196,0.026419,3526.0
21050,0.0,2107.259149,179.187708,112.47226,511.612371,1.718665,14.069546,0.546667,81.901542,26.510083,53.864458,0.04,0.509167,36.133333,17.8475,62.583334,0.48,22.793333,1.505833,3.106667,0.433333,9.3e-05,0.0,0.003759,4.8e-05,0.051242,0.00138,0.00477,1.3e-05,0.002306,0.041205,0.124946,0.011466,2.707228,0.15158,5.999123,1.171705,1.8e-05,9.5e-05,0.012215,821.58333
21060,0.0,1726.194287,156.857717,46.851562,382.129753,4.543,34.6645,0.205,94.174844,20.927735,35.558015,0.015,0.199875,26.062923,9.150708,85.282589,0.18,18.629341,1.181396,1.165,0.1625,0.000284,0.0,0.012672,5e-05,0.022129,0.000603,0.00196,5e-06,0.001662,0.09896,0.051748,0.004912,2.11669,0.123175,5.641872,0.539263,6.2e-05,3.8e-05,0.005266,634.67152
21067,0.0,2763.49733,218.694397,100.663165,1194.691864,13.884548,100.373936,0.418462,119.41008,31.213789,55.192336,0.030619,0.397718,38.805566,15.851334,102.9687,0.36743,26.428515,1.702035,2.378089,0.331708,0.000658,0.0,0.013522,0.00012,0.047886,0.001468,0.004266,1e-05,0.003804,0.118686,0.16648,0.014088,5.409218,0.272825,7.639916,1.213006,7.7e-05,8.2e-05,0.011658,1639.42062
21078,0.0,620.987794,43.769227,32.123017,101.838768,9.9326,24.791892,0.00655,18.378989,6.221326,14.64452,0.018862,0.215488,4.515412,2.208075,7.751338,0.091175,4.199563,1.778188,0.058225,0.0003,0.000779,0.0,0.00187,9.1e-05,0.011152,0.000482,0.000615,2e-06,0.000602,0.003688,0.146448,0.008039,1.163195,0.144243,5.019934,0.458482,6.3e-05,1.9e-05,0.005559,227.69561
21113,0.0,1142.896,92.4346,68.567,453.08386,3.2056,10.24784,0.328,38.4814,14.3474,29.7914,0.024,0.304,19.6205,10.311,27.233,0.288,12.167,0.8015,1.864,0.26,0.000576,0.0,0.001995,7.6e-05,0.03331,0.000964,0.002973,8e-06,0.001672,0.177828,0.065326,0.006731,2.14718,0.102484,3.15301,0.743116,6e-06,5.8e-05,0.007738,628.4
21125,0.0,359.1825,29.405175,21.578594,140.146,1.027,2.44675,0.1025,12.110425,4.77805,9.395625,0.0075,0.095,6.11875,3.2175,8.4925,0.09,3.745,0.25,0.5825,0.08125,0.000302,0.0,0.000465,5e-06,0.010426,0.000337,0.000911,2e-06,0.000527,0.000315,0.022525,0.002832,0.589535,0.033792,0.952752,0.233015,0.0,1.8e-05,0.00248,194.75
21135,15.574776,2810.950873,196.334088,205.956243,1439.300541,11.10168,29.772551,0.04,101.648892,36.680421,43.219708,0.09,0.999875,38.467423,9.255708,107.845589,0.99,31.271341,3.687396,0.43,0.04,0.000956,1e-06,0.025752,0.000294,0.122603,0.001987,0.001236,4e-06,0.005764,0.13984,0.379662,0.016034,4.38445,0.324856,4.60341,1.838722,0.000139,0.000107,0.011808,1906.04543
21167,15.574776,1407.243669,66.009468,27.912159,607.912375,20.947505,146.318008,2e-05,46.59634,5.673015,9.353531,4.5e-05,0.006361,6.194293,1.323847,46.008885,0.000495,4.36485,0.415148,0.000215,2e-05,0.0007,0.0,0.014522,0.000222,0.008922,0.000486,0.000671,0.0,0.000655,0.194332,0.876152,0.049171,1.799696,0.220589,5.31146,0.416364,7.7e-05,7.1e-05,0.002575,907.51703
21256,0.0,1312.878806,87.606435,77.585142,259.279718,4.597965,53.69182,0.0,51.635774,11.158195,21.942275,0.0,0.00625,8.7527,1.71975,43.2288,0.40945,7.0622,0.43135,0.0,0.0,0.000235,4e-06,0.009193,7.6e-05,0.019215,0.000653,0.00028,2e-06,0.001269,0.004078,0.140135,0.006285,0.807525,0.107011,4.690577,0.582096,8.1e-05,8e-05,0.005811,493.30307
21270,0.0,1532.304964,121.106957,85.820366,377.426032,10.541471,26.635902,0.016599,72.938504,16.429368,24.468418,0.037347,0.418315,17.958328,4.338969,74.966399,0.410815,13.150309,1.769893,0.178435,0.016599,0.000315,0.0,0.016596,6.3e-05,0.049081,0.000678,0.000605,2e-06,0.002177,0.061191,0.198265,0.015262,1.482349,0.177219,4.02788,0.738704,8.7e-05,4.2e-05,0.004729,634.72805
21271,0.0,1029.929287,108.003967,10.293875,145.436253,1.9535,7.184,0.0,73.817344,13.545235,19.404265,0.0,0.009875,13.825423,2.715708,68.297589,0.036,11.139341,0.681396,0.0,0.0,0.000147,1e-06,0.012563,4.5e-05,0.00379,0.000129,0.000136,0.0,0.0003,0.061395,0.059793,0.002144,0.41838,0.048248,3.699187,0.129028,6.5e-05,8e-06,0.000906,284.67152
21272,0.0,2193.636523,146.792809,73.222942,1380.915354,38.601885,146.277412,0.0,59.661382,23.818343,53.657393,0.0,0.0,0.0,0.0,0.0,0.71178,0.0,0.0,0.0,0.0,0.002421,5e-06,0.005815,0.000418,0.024245,0.001592,0.001109,4e-06,0.002621,0.16016,1.750488,0.324812,6.647869,0.267668,6.23494,1.5473,0.000114,4.8e-05,0.006215,1795.73416
21277,42.9,2408.895039,172.596155,67.44973,966.086516,14.243151,63.37629,0.0,104.358707,26.826786,33.422074,0.0,0.025,15.49,3.29,82.81,0.63426,16.81,0.715,0.0,0.0,0.000584,5e-06,0.028061,0.000208,0.022369,0.001773,0.000671,4e-06,0.001263,0.095106,0.431282,0.015439,2.178462,0.317059,4.391941,1.064505,0.000107,6e-05,0.007068,1347.24193
21326,21.45,4294.127,287.143378,256.400859,3070.131677,34.735,132.44,0.0,130.358841,50.899518,84.392694,0.0,0.009875,13.865923,2.730708,68.354589,1.259587,11.322341,0.682896,0.0,0.0,0.003848,8e-06,0.022203,0.000429,0.008639,0.000758,0.000965,0.0,0.002229,0.20735,1.01417,0.029565,7.317957,0.570818,19.905839,4.642885,0.000139,1.3e-05,0.041138,3848.68092
21340,0.0,1269.152871,70.943285,119.464267,477.06659,7.384979,37.144318,0.0,27.879036,10.31237,29.330585,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,7.9e-05,0.0,0.001884,5.8e-05,0.019424,0.001766,0.000452,5e-06,0.001901,0.026553,0.137236,0.032258,2.498874,0.178941,4.389608,1.263195,7.1e-05,9.9e-05,0.010714,727.15641
21373,0.0,952.202871,67.640285,64.106767,661.51609,8.654979,21.570318,0.0,33.631436,13.32117,16.145285,0.0,0.003,4.2675,0.85,20.843,0.2964,3.689,0.2095,0.0,0.0,0.000961,0.0,0.007399,0.0001,0.003014,0.000189,0.000249,0.0,0.000525,0.058903,0.330667,0.009187,1.893974,0.167654,7.712045,1.147449,7.8e-05,4e-06,0.010072,836.57491
21378,4.29,939.406316,55.263149,88.283113,572.155309,2.748188,13.675002,0.0,19.1917,13.2765,15.8788,0.0,0.0002,0.208,0.044,1.564,0.4256,0.136,0.014,0.0,0.0,0.000282,0.0,0.001135,8.1e-05,0.000785,5.8e-05,0.000131,0.0,9.5e-05,0.097207,0.329028,0.01387,1.674679,0.148112,6.030182,1.54396,2.1e-05,2e-06,0.013393,744.70376
21388,27.3,1555.021519,108.557601,70.324972,765.732417,8.290362,28.285252,0.0,72.803539,14.453599,19.605299,0.0,0.009875,13.879423,2.735708,68.373589,0.470529,11.383341,0.683396,0.0,0.0,0.000302,4.1e-05,0.017474,7e-05,0.010427,0.000222,0.000198,4e-06,0.000795,0.04511,0.498958,0.018878,1.521449,0.260873,5.104877,0.788983,0.000274,5.9e-05,0.005346,1020.06041
21401,0.0,1198.293742,95.00832,86.401178,335.685478,0.564979,0.914318,0.016599,29.004815,11.900951,45.171006,0.037347,0.410815,10.158328,2.688969,16.316399,0.517505,8.050309,1.244893,0.178435,0.016599,0.000671,1.2e-05,0.004375,5.1e-05,0.048643,0.000738,0.000355,2e-06,0.002098,0.010827,0.110523,0.00446,1.162451,0.113308,4.455176,0.72494,8.5e-05,4.3e-05,0.004438,527.53929
21423,3.575,1459.564148,115.824081,90.316188,576.799711,2.98225,9.051258,0.06,49.263065,13.841058,43.642908,0.084467,1.310567,13.041377,7.593043,18.277027,0.681135,4.51162,0.31127,0.156233,0.006667,0.000675,2e-06,0.00291,0.000118,0.026409,0.001203,0.000367,6e-06,0.00124,0.01965,0.242575,0.013601,1.77688,0.141517,6.156912,1.02904,7.2e-05,8.9e-05,0.016171,806.58333
21434,0.0,1700.976924,146.84655,88.514912,356.537888,0.492,9.24,0.016599,79.242604,21.641179,39.146371,0.037347,0.416681,16.259381,3.979577,62.191624,0.449575,12.039459,1.655541,0.178435,0.016599,0.000183,0.0,0.013554,5.2e-05,0.049697,0.000684,0.000454,2e-06,0.002368,0.014874,0.063605,0.003691,1.198207,0.088003,0.72606,0.808411,3.6e-05,4.2e-05,0.004459,601.62835
21443,21.45,2935.948035,195.121574,164.673105,2189.442669,22.408855,92.389997,0.0,101.732022,36.126246,45.122171,0.0,0.009875,13.865923,2.730708,68.354589,0.76,11.322341,0.682896,0.0,0.0,0.00087,0.0,0.016817,0.000345,0.006438,0.000547,0.00056,0.0,0.002717,0.23605,0.664863,0.022157,4.87706,0.463729,13.828299,2.967918,0.000111,9e-06,0.025532,2705.67234
21448,44.0,2042.543029,139.943032,96.570303,879.952231,8.100979,25.280818,0.016599,83.187359,22.140186,27.898771,0.037347,0.42069,23.983751,5.404677,84.613988,0.415815,19.18965,1.926289,0.178435,0.016599,0.000165,0.0,0.015031,0.000126,0.062651,0.002297,0.000787,2e-06,0.002442,0.025747,0.369947,0.006667,2.950661,0.177071,4.131686,1.26451,0.000134,7.6e-05,0.005615,1203.29231
21453,0.0,1700.976924,146.84655,88.514912,356.537888,0.492,9.24,0.016599,79.242604,21.641179,39.146371,0.037347,0.416681,16.259381,3.979577,62.191624,0.449575,12.039459,1.655541,0.178435,0.016599,0.000183,0.0,0.013554,5.2e-05,0.049697,0.000684,0.000454,2e-06,0.002368,0.014874,0.063605,0.003691,1.198207,0.088003,0.72606,0.808411,3.6e-05,4.2e-05,0.004459,601.62835
21455,0.0,565.18,53.3335,13.33,216.769,0.144,8.924,0.0014,15.3511,2.054325,32.66315,0.00315,0.03465,0.8568,0.2268,1.3762,0.20965,0.679,0.105,0.01505,0.0014,0.000505,2e-06,0.001517,5e-06,0.004302,0.001308,0.000106,1e-06,0.000235,0.003927,0.241582,0.000777,0.42966,0.029486,0.14179,0.22289,1e-05,4e-06,0.000869,293.0
21503,0.0,1923.839773,92.907248,196.190134,1840.397388,26.674362,74.010502,0.036599,29.353671,23.820578,25.192587,0.082347,0.905815,22.560328,5.988969,36.204399,0.905815,18.482309,2.750893,0.393435,0.036599,0.006128,1e-06,0.016054,0.000414,0.11802,0.00204,0.001516,4e-06,0.007105,0.411484,0.515522,0.020499,5.493556,0.34271,1.685991,1.823327,0.000112,0.000104,0.012415,2239.26994
21525,0.0,873.24742,44.176677,89.143705,447.53886,14.859121,29.052876,0.016599,13.32295,10.202277,11.192037,0.037347,0.410815,10.158328,2.688969,16.316399,0.410815,8.050309,1.244893,0.178435,0.016599,0.000773,0.0,0.003708,0.000143,0.051837,0.000928,0.000666,2e-06,0.002506,0.099688,0.931293,0.052916,2.13406,0.196518,0.513454,0.833912,3.1e-05,4.3e-05,0.005137,626.72332
21538,0.0,2346.066013,161.585296,101.297918,1061.206122,17.443142,122.289065,0.016639,98.323275,25.074233,31.567711,0.037437,0.423805,27.009808,6.005449,99.385719,0.411805,21.727709,2.076893,0.178865,0.016639,0.001661,0.0,0.019629,0.000234,0.057627,0.001043,0.001177,2e-06,0.004362,0.176508,0.230001,0.009635,5.021657,0.258531,4.189153,1.067699,0.000121,5.6e-05,0.006813,1476.25473
21588,15.574776,1414.069552,99.487235,86.369952,677.463539,4.155979,17.169842,0.016599,58.98169,14.713748,19.410156,0.037347,0.416681,16.259381,3.979577,62.191624,0.410815,12.039459,1.655541,0.178435,0.016599,0.001026,0.0,0.015595,7.6e-05,0.051224,0.000829,0.000414,2e-06,0.002874,0.195597,0.102204,0.005337,1.722911,0.162088,4.168166,0.799089,8.7e-05,4.3e-05,0.004932,909.72745
21597,0.0,1495.406774,85.351252,131.774739,680.18909,8.506342,49.95482,0.0245,27.881722,16.842305,30.056052,0.055125,0.606375,14.9994,3.971,24.0911,0.646125,11.9069,1.8377,0.263375,0.0245,0.000571,5e-06,0.005783,9.8e-05,0.074312,0.001229,0.000681,2e-06,0.003651,0.046508,0.498877,0.050375,2.826549,0.254157,4.39582,1.260339,0.000118,6.6e-05,0.007504,966.88047
21648,0.0,3040.86,152.279,320.169,1652.882,4.312,95.779,0.0624,50.6305,37.534,41.1479,0.1404,1.5446,38.6888,10.2388,62.8199,1.5444,30.7746,4.7663,0.6708,0.0624,0.000858,2e-06,0.014761,0.000219,0.185422,0.002677,0.001475,6e-06,0.008333,0.08361,0.29185,0.014152,5.45323,0.3552,3.98775,2.75834,0.000235,0.000159,0.016092,2244.0
21665,0.0,1728.496496,145.321902,98.332585,527.298514,4.893,9.673062,0.019099,85.151124,23.493754,29.357561,0.042972,0.482565,25.513751,5.809677,87.071488,0.47269,20.40215,2.113789,0.20531,0.019099,0.000349,0.0,0.016421,0.00021,0.056679,0.000835,0.000523,2e-06,0.00299,0.097019,0.11865,0.005153,1.771714,0.145524,4.078316,0.854591,0.000103,4.9e-05,0.005197,796.43655
21667,56.103999,1311.649056,41.590611,91.309708,870.201673,23.586051,44.787778,0.016599,13.192506,10.579042,11.179764,0.037347,0.410815,10.198828,2.703969,16.373399,0.410815,8.233309,1.246393,0.178435,0.016599,0.000291,0.0,0.004895,0.000166,0.062085,0.001818,0.000774,2e-06,0.002721,0.065221,0.426726,0.01631,2.609289,0.179355,4.055326,0.983084,0.000106,7.1e-05,0.005768,1125.01295
21672,0.0,1437.905374,76.636802,164.519348,780.205014,5.072778,22.029855,0.0312,24.894242,19.033655,20.838264,0.0702,0.7722,19.0944,5.0544,30.6696,0.773973,15.132,2.34,0.3354,0.0312,0.000379,1e-06,0.007189,0.000115,0.094112,0.00165,0.000768,4e-06,0.004196,0.051694,0.524358,0.010794,2.645661,0.207063,0.750906,1.510226,6.4e-05,8.1e-05,0.009028,1047.93002
21682,0.0,4346.41,209.4092,359.936125,1784.0343,13.8585,250.7905,0.06,66.0292,39.52417,75.90335,0.135,1.485,36.72,9.72,58.98,1.85125,29.1,4.5,0.645,0.06,0.001642,1.5e-05,0.013733,0.000314,0.183276,0.003881,0.001963,9e-06,0.008465,0.062255,0.953887,0.020749,5.68567,0.450786,3.140165,3.49701,0.000239,0.000209,0.020437,2627.5
21703,0.0,845.740871,43.06158,88.172912,390.087388,1.4025,25.9125,0.016599,14.551029,10.518831,11.261421,0.037347,0.410815,10.257328,2.722719,16.360274,0.410815,8.178559,1.277518,0.178435,0.016599,0.000274,0.0,0.004429,6.6e-05,0.049916,0.000791,0.000442,2e-06,0.002255,0.049749,0.10322,0.004612,1.661407,0.123018,2.04167,0.790291,8e-05,5.1e-05,0.004546,557.46438
21751,0.0,1093.673742,63.052565,103.572053,756.224978,9.922979,27.751318,0.016599,19.607215,10.596151,25.186606,0.044147,0.423015,10.196828,2.699169,16.344079,0.483725,8.053029,1.275893,0.189435,0.016599,0.001966,2e-06,0.004729,0.000144,0.051523,0.001083,0.000652,3e-06,0.002762,0.044362,0.791415,0.005714,2.414621,0.181204,4.763959,1.1707,0.000116,4.8e-05,0.006857,978.03929
21772,9.9,726.597027,45.697845,38.541836,626.917893,6.68986,23.45825,0.0,20.871904,7.986092,11.250502,0.0,0.001,1.4405,0.29,6.973,0.13376,1.311,0.0705,0.0,0.0,0.000667,3e-06,0.004586,0.000155,0.015895,0.000571,0.00042,1e-06,0.001184,0.161392,0.221989,0.010557,1.421392,0.144462,3.875492,0.577526,9.6e-05,2.8e-05,0.002917,761.45828
21777,0.0,3613.273062,267.440851,227.346147,923.480531,12.808688,85.848388,0.07,116.568901,81.949462,53.574486,0.0675,0.782375,38.435423,10.475708,110.917589,0.991957,62.459341,4.411396,0.3225,0.06,0.000363,1e-06,0.018299,0.000206,0.095347,0.001517,0.00124,3e-06,0.004777,0.04586,0.443757,0.015483,3.767632,0.422638,8.239314,2.590444,0.000143,0.000131,0.018331,1525.15661
21806,0.0,6305.419412,668.909698,21.451955,451.100513,10.613403,68.062494,0.0,471.493583,80.499877,115.151641,0.0,0.066,92.4,18.15,456.456,0.25065,74.448,4.554,0.0,0.0,0.000784,1e-06,0.081992,0.000101,0.00793,0.000525,0.000263,2e-06,0.000852,0.131663,0.228121,0.004504,1.03672,0.10545,4.530131,0.355225,8.8e-05,3.8e-05,0.002251,1230.94942
21848,0.0,1174.107932,89.509334,91.604477,273.803802,2.085188,1.415079,0.0,57.640736,12.395352,15.211328,0.0,0.005866,6.101053,1.290607,45.875225,0.26527,3.98915,0.410648,0.0,0.0,0.000511,3.7e-05,0.02186,0.000129,0.012485,0.001154,0.000339,1.1e-05,0.000671,0.079478,0.813061,0.017896,2.064676,0.25417,15.123891,0.848955,5.9e-05,0.000213,0.007921,470.0483
21849,0.0,1528.343684,129.054684,90.7853,284.710863,0.616897,3.072422,0.0,81.897192,19.79016,23.736029,0.0,0.009875,13.825423,2.715708,68.297589,0.26527,11.139341,0.681396,0.0,0.0,0.000214,3.7e-05,0.022317,6.6e-05,0.011915,0.001141,0.000265,1.1e-05,0.000667,0.019903,0.739024,0.015045,1.81316,0.249634,15.110756,0.829694,5.7e-05,0.000213,0.007653,522.50743
21872,0.0,2640.551334,262.299825,33.764715,222.880108,14.42203,42.679498,0.0,181.088639,33.930508,44.070872,0.0,0.025,35.0088,6.878,172.9039,0.031,28.2114,1.7279,0.0,0.0,0.000374,5e-06,0.033101,4.5e-05,0.014952,0.000352,0.000309,0.0,0.000908,0.043323,0.941702,0.058049,1.102071,0.182293,4.179147,0.425663,7.9e-05,6.3e-05,0.001474,590.52112
21878,15.574776,1552.961584,101.234963,120.231348,559.798457,2.17406,13.239445,0.0,65.217133,21.509813,13.990317,0.0,0.005866,6.101053,1.290607,45.875225,0.148298,3.98915,0.410648,0.0,0.0,0.000371,2.2e-05,0.021566,9.4e-05,0.053002,0.00049,0.000177,0.0,0.002215,0.04277,0.060902,0.005152,2.045395,0.219758,5.747904,1.2752,9.7e-05,0.000268,0.002595,829.67383
21879,21.45,1993.507962,136.42818,123.430421,882.282257,11.265362,31.411002,0.0,85.043898,28.945038,22.016943,0.0,0.009875,13.825423,2.715708,68.297589,0.137048,11.139341,0.681396,0.0,0.0,0.001608,2.2e-05,0.024526,0.00012,0.055283,0.00067,0.000239,0.0,0.003066,0.149576,0.256586,0.012204,2.528734,0.257199,5.565715,1.358983,0.000114,0.000271,0.003822,1223.06862
21938,10.725,996.725963,31.876917,133.17267,1246.716026,6.801917,23.044027,1.267,12.09175,3.4885,12.09075,0.0,0.0005,0.6415,0.155,4.081,0.422,0.896,0.0465,0.147,0.511,0.000562,4e-06,0.016148,0.000219,0.024387,0.000715,0.000756,2e-05,0.000983,0.111609,0.389556,0.009213,3.578108,0.269849,3.998606,1.633638,0.000125,0.000322,0.004393,1466.33593
